,feature,siren_present
39_000539.wav,"[-442.10009765625, 133.10635375976562, -8.322257041931152, 38.800018310546875, -4.636424541473389, 24.88983154296875, 10.371980667114258, 7.314571380615234, -4.4346842765808105, 11.283135414123535, -3.917137861251831, 6.6741719245910645, 5.11952018737793, -3.193286418914795]",false
39_000780.wav,"[-350.226318359375, 109.59443664550781, -16.812654495239258, 42.209999084472656, 4.863959312438965, 14.535037994384766, 1.8693193197250366, 15.809481620788574, -10.242843627929688, 13.275254249572754, 5.50820255279541, 4.807249546051025, 2.14644193649292, 3.9978251457214355]",false
39_000796.wav,"[-149.92169189453125, 122.14099884033203, -19.341262817382812, 31.703079223632812, -1.3082674741744995, 10.366019248962402, -6.005240440368652, 11.344611167907715, -8.6978120803833, 9.066920280456543, -0.7398699522018433, 3.374448776245117, 0.41986778378486633, 0.3436232805252075]",false
39_000812.wav,"[-311.1715087890625, 125.11123657226562, -28.684125900268555, -6.71462869644165, 2.892078399658203, 16.48991584777832, 35.1010856628418, 21.954105377197266, -1.1956967115402222, 3.8279731273651123, 10.916329383850098, 8.212026596069336, -3.0811049938201904, -6.870748996734619]",false
39_000828.wav,"[-470.0301513671875, 141.52293395996094, -2.8743174076080322, 29.68712615966797, 7.766786575317383, 13.66714096069336, 7.5644989013671875, 8.955233573913574, -1.112246036529541, 10.752755165100098, 0.14717771112918854, 5.157964706420898, 0.8112832903862, 1.516055703163147]",false
39_001097.wav,"[-416.64569091796875, 129.2691650390625, -7.442147254943848, 48.76482009887695, -1.949243426322937, 27.40294647216797, 11.550949096679688, 2.556527614593506, 1.8009644746780396, 9.260454177856445, 2.754971504211426, 6.786321640014648, 2.748138427734375, -0.027780625969171524]",false
39_001389.wav,"[-350.83721923828125, 144.11813354492188, -32.10451126098633, 41.68553924560547, 2.325768232345581, 13.745244979858398, 3.1291439533233643, 9.304183006286621, -4.67585563659668, 11.960444450378418, -2.6554062366485596, 7.279923915863037, 2.8469913005828857, -5.037542819976807]",false
39_001503.wav,"[-325.330810546875, 129.7321319580078, -25.205774307250977, 46.705955505371094, 4.168694496154785, 15.424792289733887, 2.0174946784973145, 12.663252830505371, -2.6002936363220215, 9.571820259094238, -5.162674903869629, 8.605172157287598, 7.241425514221191, 1.2980096340179443]",false
39_001571.wav,"[-140.07444763183594, 95.01913452148438, -10.132547378540039, 20.32424545288086, -10.308107376098633, 17.137136459350586, 6.066488265991211, 4.8132243156433105, -1.4096693992614746, -1.2452404499053955, -8.220499038696289, 8.197851181030273, -3.0981826782226562, -6.598020553588867]",false
39_001717.wav,"[-375.6993103027344, 119.9052505493164, -46.35147476196289, 25.233642578125, 7.432591915130615, 30.049945831298828, 28.253843307495117, 2.1990270614624023, -10.57623291015625, 10.350506782531738, 15.9585599899292, 3.7420976161956787, -4.057205677032471, -3.5255024433135986]",true
39_001762.wav,"[-393.6850280761719, 138.42166137695312, -22.349992752075195, 32.612850189208984, 1.8055516481399536, 9.5421781539917, -0.22929832339286804, 11.541147232055664, -0.3972679674625397, 11.813469886779785, 0.6064143180847168, 7.416079044342041, 4.974488735198975, 3.6172308921813965]",false
39_001913.wav,"[-320.3211364746094, 124.26886749267578, -11.056910514831543, 53.576602935791016, 3.253244638442993, 16.257091522216797, -7.418475151062012, 7.529139041900635, -7.420817852020264, 5.797966003417969, -7.034607887268066, 11.238473892211914, -1.3220876455307007, 3.869314193725586]",false
39_001988.wav,"[-455.8931884765625, 146.2506561279297, -0.19122256338596344, 27.86700439453125, 14.609153747558594, 15.260604858398438, 12.509987831115723, 11.269328117370605, 0.22508293390274048, 11.477533340454102, 7.657658100128174, 11.769326210021973, 11.225238800048828, 3.4814305305480957]",false
39_002310.wav,"[-383.1238708496094, 156.02682495117188, -6.303990840911865, 45.294979095458984, 14.8069486618042, 27.20072364807129, 2.008723497390747, 3.1649229526519775, -9.4810152053833, 10.257823944091797, -1.5036684274673462, -2.129199981689453, -4.37023401260376, 2.1848509311676025]",false
39_002421.wav,"[-357.4652099609375, 130.66256713867188, -5.133073806762695, 45.855621337890625, 10.809457778930664, 20.429710388183594, 8.477001190185547, 13.796634674072266, 5.815879821777344, 16.13298988342285, 4.627427577972412, 7.1618475914001465, 7.066928863525391, -2.380885124206543]",false
39_002623.wav,"[-299.9207763671875, 145.3141632080078, -27.860034942626953, 39.3576545715332, 8.24553394317627, 9.114776611328125, 0.7529779076576233, 15.57344913482666, -3.0956504344940186, 6.935492992401123, -3.315269708633423, 3.5849976539611816, 4.717867851257324, -3.234560489654541]",false
39_002756.wav,"[-340.640380859375, 150.22079467773438, -13.20783519744873, 27.251087188720703, 10.13465690612793, 18.705373764038086, -0.3772079646587372, 0.5451908111572266, -6.494388580322266, 13.219884872436523, -5.645534992218018, -0.6445473432540894, -2.6648716926574707, -5.920437335968018]",false
39_002977.wav,"[-282.4786376953125, 107.11746215820312, -11.856576919555664, 19.646215438842773, -15.821353912353516, 13.77388858795166, -9.406129837036133, 14.355969429016113, -21.394506454467773, 20.63650131225586, -7.554101943969727, 12.57631778717041, 3.606675624847412, 1.1185153722763062]",false
39_003016.wav,"[-221.14002990722656, 125.03395080566406, -47.301815032958984, 39.32694625854492, 4.575816631317139, 14.788446426391602, -12.278997421264648, 8.167200088500977, -5.04146146774292, 8.85884952545166, -6.42250919342041, 1.1458585262298584, 1.2390165328979492, -3.120130777359009]",false
39_003238.wav,"[-276.31982421875, 118.11811065673828, -36.83263397216797, 45.37379455566406, -12.556297302246094, 15.773662567138672, -4.2177228927612305, 5.202259063720703, 0.7127033472061157, 15.698671340942383, 1.0941606760025024, 5.433988094329834, 1.9122017621994019, 2.103905439376831]",false
40_000002.wav,"[-137.6322479248047, 163.384765625, -6.841779708862305, 32.5756721496582, 3.4304585456848145, 12.004327774047852, 6.422799587249756, 9.425410270690918, -0.42178457975387573, 11.539752006530762, 3.6752376556396484, 9.299795150756836, -1.1554771661758423, 3.2449629306793213]",false
40_000003.wav,"[-224.77334594726562, 118.74714660644531, -0.6548694372177124, 36.2767333984375, -7.281891345977783, 26.65216636657715, 0.5139234662055969, 0.20824064314365387, 18.50893211364746, -7.108913421630859, 6.394362926483154, 7.98911714553833, -7.459803581237793, 12.988785743713379]",false
40_000005.wav,"[-164.10630798339844, 157.80941772460938, -8.758005142211914, 33.15076446533203, 6.189443588256836, 16.415552139282227, 10.98330020904541, 11.095342636108398, -0.7387139201164246, 13.18556022644043, 1.6061993837356567, 6.958685398101807, 4.780587673187256, 6.148740768432617]",false
40_000008.wav,"[-308.844482421875, 163.2760467529297, -1.7753719091415405, 22.157367706298828, 15.07003116607666, 17.656173706054688, 10.480536460876465, 11.051607131958008, 8.650050163269043, 8.63310718536377, 1.9340147972106934, 5.845525741577148, 2.956547737121582, 0.9713214635848999]",false
40_000009.wav,"[-325.0156555175781, 129.05392456054688, -8.327016830444336, 29.415748596191406, 1.565132975578308, 17.32973289489746, 5.380160331726074, 16.383405685424805, -1.3306045532226562, 14.666057586669922, -2.7668044567108154, 3.13750958442688, 1.8810505867004395, 3.9330525398254395]",false
40_000010.wav,"[-128.50132751464844, 155.57456970214844, -22.884050369262695, 46.95717239379883, 9.07127857208252, 14.70644760131836, 3.7925548553466797, 18.215532302856445, -3.779249906539917, 6.3972487449646, 5.817805767059326, 3.736698865890503, -4.395745277404785, 6.774532794952393]",false
40_000020.wav,"[-311.90704345703125, 136.21388244628906, -23.510883331298828, 24.957185745239258, -0.37624701857566833, 13.843920707702637, 10.996456146240234, 11.16713809967041, 8.40158748626709, 11.66251277923584, -0.13293279707431793, -3.233971118927002, 1.0264780521392822, 3.8947885036468506]",false
40_000029.wav,"[-412.6177978515625, 148.7831573486328, -13.005589485168457, 26.872997283935547, 1.577483892440796, 17.82369613647461, 5.777960777282715, 13.185871124267578, 0.0799480527639389, 11.227965354919434, 0.17036566138267517, 2.6512434482574463, 0.7973639369010925, 0.8937934041023254]",false
40_000033.wav,"[-133.7255859375, 168.11236572265625, -8.048676490783691, 31.656116485595703, 1.458936095237732, 17.63436508178711, 4.917023181915283, 6.585433006286621, 4.0636796951293945, 4.506826400756836, 0.5426833033561707, 9.538442611694336, -3.198345899581909, 7.622528076171875]",false
40_000034.wav,"[-102.28182983398438, 139.85182189941406, -39.107093811035156, 56.98178482055664, -3.004603385925293, 8.420058250427246, 7.826983451843262, 13.973588943481445, -7.483373165130615, 10.63944149017334, -2.6511642932891846, 7.9933624267578125, -3.007397174835205, 1.445191740989685]",false
40_000035.wav,"[-477.24554443359375, 144.85220336914062, 6.058509826660156, 24.48297691345215, 13.950546264648438, 15.836763381958008, 10.025638580322266, 9.551972389221191, 0.6864146590232849, 15.574188232421875, 3.3886051177978516, 6.024061679840088, -0.5614708662033081, 1.1443332433700562]",false
40_000045.wav,"[-277.1009826660156, 119.79869079589844, -24.688142776489258, 59.05342483520508, 10.568135261535645, 6.779836654663086, 13.948747634887695, 21.957876205444336, -1.619807243347168, 8.735610008239746, 13.246740341186523, 5.772756576538086, 4.484151840209961, 1.2956715822219849]",false
40_000049.wav,"[-410.3736267089844, 144.5081787109375, -17.591196060180664, 33.76082992553711, 6.692313194274902, 15.211882591247559, 8.094047546386719, 12.888080596923828, -1.2552528381347656, 9.01524829864502, -3.531810998916626, 1.9269793033599854, 4.552530765533447, 2.4544243812561035]",false
40_000054.wav,"[-136.05853271484375, 149.32626342773438, -20.547788619995117, 48.61259078979492, 5.77745246887207, 8.103161811828613, -2.4869611263275146, 20.975566864013672, -3.3662424087524414, 0.7606607675552368, 5.8855366706848145, 6.729680061340332, -2.9516334533691406, 5.047673225402832]",false
40_000057.wav,"[-307.0619812011719, 143.16259765625, -15.848861694335938, 32.82956314086914, 7.801271915435791, 15.171627044677734, 18.602230072021484, 11.3573579788208, 9.088592529296875, 7.218554496765137, 7.683775424957275, 2.8898489475250244, 6.817115306854248, -2.3649463653564453]",false
40_000060.wav,"[-339.1464538574219, 159.0774688720703, 15.604601860046387, 17.5408935546875, 16.69957733154297, 20.231372833251953, 13.951071739196777, 12.3172607421875, 6.909234523773193, 10.600358009338379, 3.1125400066375732, 7.156994819641113, 3.6288912296295166, 2.5640435218811035]",true
40_000065.wav,"[-299.8143310546875, 115.17552185058594, -18.145679473876953, 35.96576690673828, -2.6427910327911377, 19.103008270263672, 2.461383581161499, 11.609107971191406, -4.31351900100708, 10.553658485412598, -2.86574125289917, 4.212576389312744, 2.6659111976623535, 2.4923672676086426]",false
40_000067.wav,"[-367.16766357421875, 158.5828399658203, -29.403488159179688, 37.57846450805664, 3.992924690246582, 9.392576217651367, 6.194447040557861, 13.790239334106445, -1.5609763860702515, 9.16805362701416, 1.6009451150894165, 2.5386927127838135, 2.7876875400543213, -2.4481618404388428]",false
40_000072.wav,"[-277.16845703125, 157.5365447998047, -0.03808414563536644, 31.867637634277344, 10.635056495666504, 17.676708221435547, 9.398115158081055, 8.995261192321777, 6.051506519317627, 7.981062889099121, 6.362969875335693, 13.565814971923828, 4.333802223205566, 3.0744173526763916]",false
40_000074.wav,"[-113.44121551513672, 125.60258483886719, -10.800260543823242, 39.5505256652832, 9.190288543701172, 17.886159896850586, -3.4580864906311035, 17.944841384887695, 4.183063983917236, 2.3188674449920654, 3.102308988571167, 8.601091384887695, 0.27826178073883057, 6.1271467208862305]",false
40_000077.wav,"[-425.4864196777344, 163.16156005859375, -20.970136642456055, 31.493118286132812, 17.394262313842773, 7.843236923217773, 14.705754280090332, 9.5487060546875, 0.9302790760993958, 9.468033790588379, 6.913463592529297, 3.4529988765716553, 3.1735799312591553, 0.1007174625992775]",false
40_000081.wav,"[-304.0952453613281, 122.35487365722656, -9.623645782470703, 30.21985626220703, -0.8911373615264893, 13.118913650512695, 1.281455159187317, 13.853517532348633, -1.174889326095581, 11.655952453613281, 0.4762188494205475, 7.388863563537598, 4.2427191734313965, -1.499112844467163]",false
40_000093.wav,"[-95.4297866821289, 128.72161865234375, -11.353224754333496, 47.57448959350586, 4.250349998474121, 12.922157287597656, -2.362034559249878, 18.57332420349121, -4.104381084442139, 5.116240978240967, 0.0668383464217186, 6.9322381019592285, -4.483462810516357, 5.092343330383301]",false
40_000095.wav,"[-290.759765625, 137.58657836914062, -9.009444236755371, 35.484371185302734, 3.872269630432129, 14.682140350341797, 8.488691329956055, 14.369832992553711, 1.3085030317306519, 14.123738288879395, 3.242293119430542, 7.775374889373779, 6.821384429931641, -0.9172626733779907]",false
40_000100.wav,"[-310.4248352050781, 140.18704223632812, -20.566383361816406, 30.070253372192383, 1.1921124458312988, 16.92926025390625, 3.8758909702301025, 13.981143951416016, -0.6357302069664001, 14.142359733581543, -1.4769257307052612, 9.975356101989746, 0.5401829481124878, -1.0414674282073975]",false
40_000113.wav,"[-233.8488006591797, 145.44842529296875, -19.91449737548828, 33.32657241821289, -8.033283233642578, 11.338040351867676, 3.034858465194702, 12.554205894470215, -2.6495015621185303, 8.460314750671387, -5.425847053527832, 2.7391748428344727, 3.4200279712677, -1.5949729681015015]",false
40_000115.wav,"[-150.37705993652344, 143.42701721191406, -19.070159912109375, 31.5403995513916, 3.6469852924346924, 18.733577728271484, 6.116128444671631, 13.498343467712402, -0.2997415065765381, 12.957047462463379, 3.8091812133789062, 6.464641094207764, -3.628242254257202, 0.34923335909843445]",false
40_000116.wav,"[-217.75186157226562, 171.6006317138672, -16.15772819519043, 33.90897750854492, 6.199321746826172, 18.332002639770508, 10.654277801513672, 10.629034042358398, 4.388360977172852, 7.179916858673096, 0.8634923100471497, 5.2016143798828125, 4.189703464508057, 3.913789749145508]",false
40_000117.wav,"[-99.9282455444336, 140.8715057373047, -20.478851318359375, 44.47708511352539, 13.285762786865234, 14.438661575317383, -5.1807637214660645, 20.175199508666992, 6.844799041748047, -2.4985287189483643, -2.8964107036590576, 8.106348037719727, -2.237407922744751, 4.644880294799805]",false
40_000122.wav,"[-280.5324401855469, 160.44384765625, -1.2008548974990845, 20.945430755615234, 12.1796875, 13.790315628051758, 9.628732681274414, 11.095723152160645, 7.22208309173584, 13.571846008300781, 7.381638050079346, 4.851792812347412, 2.891197443008423, 3.750645160675049]",false
40_000130.wav,"[-491.1598815917969, 156.49649047851562, 4.753964424133301, 24.648456573486328, 12.240521430969238, 15.149407386779785, 6.324713230133057, 4.786260604858398, -0.5625290274620056, 13.67922306060791, 3.1476385593414307, 6.222201824188232, -1.5440510511398315, -0.5929380059242249]",false
40_000131.wav,"[-294.2977600097656, 144.15428161621094, -27.146652221679688, 46.52400207519531, -9.04472541809082, 15.18868350982666, -3.9216713905334473, 8.092170715332031, -8.653409004211426, 10.506370544433594, -2.424253463745117, 7.312636375427246, 4.400329113006592, 0.9367927312850952]",false
